,sEXT,sNEU,sAGR,sCON,sOPN,positive,negative,joy,sadness,fear,disgust,anticipation
4657,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,1
4658,4.25,1.55,4.45,4.35,3.8,2,2,0,1,0,0,1
4659,4.25,1.55,4.45,4.35,3.8,1,1,0,1,1,0,1
4660,4.25,1.55,4.45,4.35,3.8,5,3,1,1,1,0,2
4661,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4662,4.25,1.55,4.45,4.35,3.8,0,1,1,0,0,0,0
4663,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4664,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4665,4.25,1.55,4.45,4.35,3.8,6,4,2,4,5,5,3
4666,4.25,1.55,4.45,4.35,3.8,4,1,2,1,0,0,1
4667,4.25,1.55,4.45,4.35,3.8,0,1,0,1,0,0,0
4668,4.25,1.55,4.45,4.35,3.8,2,2,2,1,1,1,1
4669,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4670,4.25,1.55,4.45,4.35,3.8,0,1,0,0,0,0,1
4671,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4672,4.25,1.55,4.45,4.35,3.8,4,0,0,0,0,0,0
4673,4.25,1.55,4.45,4.35,3.8,3,2,2,1,0,0,0
4674,4.25,1.55,4.45,4.35,3.8,1,4,0,1,1,1,1
4675,4.25,1.55,4.45,4.35,3.8,2,0,2,0,0,0,2
4676,4.25,1.55,4.45,4.35,3.8,3,0,1,0,0,0,1
4677,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4678,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4679,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,0
4680,4.25,1.55,4.45,4.35,3.8,2,1,0,1,2,1,0
4681,4.25,1.55,4.45,4.35,3.8,1,1,0,0,0,1,1
4682,4.25,1.55,4.45,4.35,3.8,0,6,0,4,4,2,0
4683,4.25,1.55,4.45,4.35,3.8,3,0,1,0,0,0,0
4684,4.25,1.55,4.45,4.35,3.8,3,0,1,0,0,0,0
4685,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,1
4686,4.25,1.55,4.45,4.35,3.8,2,1,0,0,1,0,1
4687,4.25,1.55,4.45,4.35,3.8,4,2,1,1,0,0,1
4688,4.25,1.55,4.45,4.35,3.8,1,3,1,2,1,2,2
4689,4.25,1.55,4.45,4.35,3.8,4,0,1,0,0,0,0
4690,4.25,1.55,4.45,4.35,3.8,5,3,2,0,0,0,1
4691,4.25,1.55,4.45,4.35,3.8,3,1,1,0,1,0,1
4692,4.25,1.55,4.45,4.35,3.8,0,0,0,0,1,0,0
4693,4.25,1.55,4.45,4.35,3.8,3,1,0,0,0,0,1
4694,4.25,1.55,4.45,4.35,3.8,2,1,1,0,1,0,2
4695,4.25,1.55,4.45,4.35,3.8,0,1,0,0,0,0,0
4696,4.25,1.55,4.45,4.35,3.8,4,1,1,1,0,0,1
4697,4.25,1.55,4.45,4.35,3.8,3,3,1,0,1,0,0
4698,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4699,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,0
4700,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,0
4701,4.25,1.55,4.45,4.35,3.8,1,1,0,0,0,0,0
4702,4.25,1.55,4.45,4.35,3.8,2,3,0,1,0,1,0
4703,4.25,1.55,4.45,4.35,3.8,2,0,1,0,0,0,1
4704,4.25,1.55,4.45,4.35,3.8,0,3,0,0,0,0,2
4705,4.25,1.55,4.45,4.35,3.8,1,0,1,0,0,0,0
4706,4.25,1.55,4.45,4.35,3.8,3,0,1,0,0,0,2
4707,4.25,1.55,4.45,4.35,3.8,3,2,1,0,0,0,2
4708,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,1
4709,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4710,4.25,1.55,4.45,4.35,3.8,4,0,0,0,0,0,0
4711,4.25,1.55,4.45,4.35,3.8,5,0,3,0,0,0,1
4712,4.25,1.55,4.45,4.35,3.8,4,0,2,0,0,0,0
4713,4.25,1.55,4.45,4.35,3.8,1,1,0,0,0,1,1
4714,4.25,1.55,4.45,4.35,3.8,3,5,1,4,1,2,1
4715,4.25,1.55,4.45,4.35,3.8,0,1,0,0,0,1,0
4716,4.25,1.55,4.45,4.35,3.8,2,3,1,1,0,0,1
4717,4.25,1.55,4.45,4.35,3.8,6,1,1,0,1,0,1
4718,4.25,1.55,4.45,4.35,3.8,0,1,0,0,1,0,1
4719,4.25,1.55,4.45,4.35,3.8,1,4,0,2,3,1,1
4720,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,1
4721,4.25,1.55,4.45,4.35,3.8,1,2,0,2,1,0,1
4722,4.25,1.55,4.45,4.35,3.8,6,2,0,2,1,0,3
4723,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4724,4.25,1.55,4.45,4.35,3.8,1,1,0,1,0,0,0
4725,4.25,1.55,4.45,4.35,3.8,1,2,1,0,0,0,3
4726,4.25,1.55,4.45,4.35,3.8,4,3,2,5,0,0,0
4727,4.25,1.55,4.45,4.35,3.8,1,0,1,0,0,0,0
4728,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4729,4.25,1.55,4.45,4.35,3.8,0,0,0,0,1,0,0
4730,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4731,4.25,1.55,4.45,4.35,3.8,4,5,1,0,0,0,2
4732,4.25,1.55,4.45,4.35,3.8,2,2,2,1,2,0,1
4733,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4734,4.25,1.55,4.45,4.35,3.8,1,2,0,1,0,0,0
4735,4.25,1.55,4.45,4.35,3.8,2,0,2,0,0,0,1
4736,4.25,1.55,4.45,4.35,3.8,4,1,4,0,1,1,2
4737,4.25,1.55,4.45,4.35,3.8,3,0,0,0,0,0,0
4738,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4739,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,0
4740,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4741,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4742,4.25,1.55,4.45,4.35,3.8,1,0,1,0,0,0,1
4743,4.25,1.55,4.45,4.35,3.8,2,2,1,1,1,1,1
4744,4.25,1.55,4.45,4.35,3.8,1,3,1,3,1,2,1
4745,4.25,1.55,4.45,4.35,3.8,3,1,0,1,0,0,1
4746,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4747,4.25,1.55,4.45,4.35,3.8,0,1,0,0,0,0,0
4748,4.25,1.55,4.45,4.35,3.8,0,0,0,0,1,0,0
4749,4.25,1.55,4.45,4.35,3.8,2,0,0,0,0,0,1
4750,4.25,1.55,4.45,4.35,3.8,1,0,0,0,1,0,0
4751,4.25,1.55,4.45,4.35,3.8,0,2,0,0,1,0,0
4752,4.25,1.55,4.45,4.35,3.8,1,0,0,0,0,0,0
4753,4.25,1.55,4.45,4.35,3.8,0,0,0,0,0,0,0
4754,4.25,1.55,4.45,4.35,3.8,2,2,0,0,0,0,1
4755,4.25,1.55,4.45,4.35,3.8,0,1,0,1,0,0,0
4756,4.25,1.55,4.45,4.35,3.8,2,1,2,0,0,0,2
4757,4.25,1.55,4.45,4.35,3.8,2,0,0,0,1,0,0
4758,3.4,2.8,3.05,3.05,4.35,0,0,0,0,1,0,0
4759,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,1
4760,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4761,3.4,2.8,3.05,3.05,4.35,0,0,0,0,1,0,0
4762,3.4,2.8,3.05,3.05,4.35,1,0,0,0,0,0,0
4763,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4764,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,0
4765,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4766,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4767,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4768,3.4,2.8,3.05,3.05,4.35,2,0,1,0,0,0,0
4769,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4770,3.4,2.8,3.05,3.05,4.35,0,2,0,1,2,0,3
4771,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4772,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4773,3.4,2.8,3.05,3.05,4.35,2,1,2,0,0,1,2
4774,3.4,2.8,3.05,3.05,4.35,1,1,1,0,0,0,1
4775,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,1
4776,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4777,3.4,2.8,3.05,3.05,4.35,0,2,0,1,0,1,0
4778,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4779,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4780,3.4,2.8,3.05,3.05,4.35,1,2,0,2,0,1,0
4781,3.4,2.8,3.05,3.05,4.35,1,1,1,0,0,0,0
4782,3.4,2.8,3.05,3.05,4.35,1,1,1,1,0,0,1
4783,3.4,2.8,3.05,3.05,4.35,1,1,0,0,0,0,1
4784,3.4,2.8,3.05,3.05,4.35,2,2,1,1,0,1,1
4785,3.4,2.8,3.05,3.05,4.35,0,0,0,0,1,0,0
4786,3.4,2.8,3.05,3.05,4.35,1,0,0,0,0,0,1
4787,3.4,2.8,3.05,3.05,4.35,1,1,1,0,0,0,2
4788,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4789,3.4,2.8,3.05,3.05,4.35,3,0,2,1,1,0,1
4790,3.4,2.8,3.05,3.05,4.35,1,2,0,0,0,0,1
4791,3.4,2.8,3.05,3.05,4.35,2,1,2,1,1,0,1
4792,3.4,2.8,3.05,3.05,4.35,2,1,1,0,0,0,0
4793,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4794,3.4,2.8,3.05,3.05,4.35,3,2,2,1,1,0,1
4795,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4796,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4797,3.4,2.8,3.05,3.05,4.35,0,2,0,0,0,0,1
4798,3.4,2.8,3.05,3.05,4.35,1,1,1,0,0,0,2
4799,3.4,2.8,3.05,3.05,4.35,2,0,2,0,0,1,1
4800,3.4,2.8,3.05,3.05,4.35,4,0,3,0,0,0,1
4801,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4802,3.4,2.8,3.05,3.05,4.35,3,2,0,0,0,0,0
4803,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4804,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4805,3.4,2.8,3.05,3.05,4.35,2,2,1,0,0,0,0
4806,3.4,2.8,3.05,3.05,4.35,2,2,1,0,0,0,2
4807,3.4,2.8,3.05,3.05,4.35,2,0,2,0,0,0,0
4808,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,1
4809,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4810,3.4,2.8,3.05,3.05,4.35,3,0,3,0,0,0,1
4811,3.4,2.8,3.05,3.05,4.35,1,2,0,2,1,0,1
4812,3.4,2.8,3.05,3.05,4.35,1,0,0,0,1,0,3
4813,3.4,2.8,3.05,3.05,4.35,1,1,1,0,0,0,3
4814,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,1
4815,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4816,3.4,2.8,3.05,3.05,4.35,2,0,1,0,0,0,0
4817,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4818,3.4,2.8,3.05,3.05,4.35,2,1,1,2,0,0,0
4819,3.4,2.8,3.05,3.05,4.35,0,1,0,1,0,0,0
4820,3.4,2.8,3.05,3.05,4.35,1,1,1,1,0,0,1
4821,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4822,3.4,2.8,3.05,3.05,4.35,1,0,1,0,1,0,1
4823,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4824,3.4,2.8,3.05,3.05,4.35,1,3,1,1,1,0,0
4825,3.4,2.8,3.05,3.05,4.35,1,1,1,1,1,0,0
4826,3.4,2.8,3.05,3.05,4.35,3,1,3,1,0,2,1
4827,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,1
4828,3.4,2.8,3.05,3.05,4.35,1,1,0,0,0,1,0
4829,3.4,2.8,3.05,3.05,4.35,2,1,1,0,0,1,2
4830,3.4,2.8,3.05,3.05,4.35,2,0,2,0,0,0,0
4831,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4832,3.4,2.8,3.05,3.05,4.35,1,1,0,0,0,0,0
4833,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4834,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4835,3.4,2.8,3.05,3.05,4.35,0,2,0,1,1,1,0
4836,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4837,3.4,2.8,3.05,3.05,4.35,2,1,2,0,0,0,1
4838,3.4,2.8,3.05,3.05,4.35,4,0,1,0,0,0,1
4839,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4840,3.4,2.8,3.05,3.05,4.35,3,2,3,1,1,2,3
4841,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4842,3.4,2.8,3.05,3.05,4.35,3,1,2,2,1,0,0
4843,3.4,2.8,3.05,3.05,4.35,1,2,0,2,0,1,0
4844,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4845,3.4,2.8,3.05,3.05,4.35,2,7,1,3,3,0,5
4846,3.4,2.8,3.05,3.05,4.35,2,2,0,0,0,0,0
4847,3.4,2.8,3.05,3.05,4.35,5,0,2,1,1,0,1
4848,3.4,2.8,3.05,3.05,4.35,2,0,2,0,0,0,1
4849,3.4,2.8,3.05,3.05,4.35,4,0,3,0,0,0,0
4850,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4851,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4852,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4853,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,1
4854,3.4,2.8,3.05,3.05,4.35,0,3,0,2,1,0,0
4855,3.4,2.8,3.05,3.05,4.35,2,1,1,1,1,0,1
4856,3.4,2.8,3.05,3.05,4.35,0,1,0,1,1,0,0
4857,3.4,2.8,3.05,3.05,4.35,3,0,3,0,0,0,0
4858,3.4,2.8,3.05,3.05,4.35,3,0,1,0,0,0,1
4859,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4860,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4861,3.4,2.8,3.05,3.05,4.35,2,0,1,0,0,1,1
4862,3.4,2.8,3.05,3.05,4.35,0,1,0,0,0,0,0
4863,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4864,3.4,2.8,3.05,3.05,4.35,2,2,0,2,1,0,0
4865,3.4,2.8,3.05,3.05,4.35,3,0,0,0,0,0,0
4866,3.4,2.8,3.05,3.05,4.35,2,0,1,0,0,0,1
4867,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,0
4868,3.4,2.8,3.05,3.05,4.35,0,0,0,0,0,0,1
4869,3.4,2.8,3.05,3.05,4.35,5,0,3,0,0,0,3
4870,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,1
4871,3.4,2.8,3.05,3.05,4.35,1,0,1,0,0,0,0
4872,3.8,1.85,3.35,3.0,4.95,0,0,0,0,1,0,1
4873,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4874,3.8,1.85,3.35,3.0,4.95,2,0,0,1,1,0,0
4875,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,0
4876,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,0
4877,3.8,1.85,3.35,3.0,4.95,2,0,2,0,0,0,1
4878,3.8,1.85,3.35,3.0,4.95,0,1,0,0,0,0,1
4879,3.8,1.85,3.35,3.0,4.95,2,1,2,1,1,1,2
4880,3.8,1.85,3.35,3.0,4.95,0,1,0,1,0,0,0
4881,3.8,1.85,3.35,3.0,4.95,4,1,3,2,2,1,3
4882,3.8,1.85,3.35,3.0,4.95,0,2,0,0,0,0,1
4883,3.8,1.85,3.35,3.0,4.95,2,0,1,0,0,0,0
4884,3.8,1.85,3.35,3.0,4.95,1,1,0,0,0,0,0
4885,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,2
4886,3.8,1.85,3.35,3.0,4.95,4,2,1,1,0,0,1
4887,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,0
4888,3.8,1.85,3.35,3.0,4.95,0,1,0,0,0,0,0
4889,3.8,1.85,3.35,3.0,4.95,1,1,0,0,0,0,0
4890,3.8,1.85,3.35,3.0,4.95,0,1,0,1,0,1,1
4891,3.8,1.85,3.35,3.0,4.95,1,0,0,1,1,0,0
4892,3.8,1.85,3.35,3.0,4.95,1,0,1,0,1,0,2
4893,3.8,1.85,3.35,3.0,4.95,0,1,0,0,0,0,0
4894,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,0
4895,3.8,1.85,3.35,3.0,4.95,0,1,0,1,0,0,0
4896,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4897,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4898,3.8,1.85,3.35,3.0,4.95,1,0,1,0,0,0,1
4899,3.8,1.85,3.35,3.0,4.95,7,7,2,3,0,0,2
4900,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4901,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4902,3.8,1.85,3.35,3.0,4.95,5,6,3,5,3,2,1
4903,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4904,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,1
4905,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,1
4906,3.8,1.85,3.35,3.0,4.95,1,0,0,0,0,0,1
4907,3.8,1.85,3.35,3.0,4.95,0,1,0,0,0,0,1
4908,3.8,1.85,3.35,3.0,4.95,0,0,0,0,0,0,0
4909,2.75,3.65,3.85,3.1,3.8,1,1,1,1,1,1,1
4910,2.75,3.65,3.85,3.1,3.8,1,3,1,3,1,0,1
4911,2.75,3.65,3.85,3.1,3.8,1,1,1,1,1,1,2
4912,2.75,3.65,3.85,3.1,3.8,4,1,0,0,1,0,0
4913,2.75,3.65,3.85,3.1,3.8,1,0,1,0,0,0,2
4914,2.75,3.65,3.85,3.1,3.8,1,0,1,0,0,0,0
4915,2.75,3.65,3.85,3.1,3.8,4,0,1,0,0,0,1
4916,2.75,3.65,3.85,3.1,3.8,3,0,1,0,0,0,0
4917,2.75,3.65,3.85,3.1,3.8,2,2,0,0,0,0,0
4918,2.75,3.65,3.85,3.1,3.8,1,3,1,2,2,2,1
4919,2.75,3.65,3.85,3.1,3.8,3,0,0,0,0,0,0
4920,2.75,3.65,3.85,3.1,3.8,0,1,0,1,0,0,0
4921,2.75,3.65,3.85,3.1,3.8,0,1,0,0,0,0,0
4922,2.75,3.65,3.85,3.1,3.8,0,0,0,0,0,0,0
4923,2.75,3.65,3.85,3.1,3.8,0,1,0,1,1,1,0
4924,2.75,3.65,3.85,3.1,3.8,0,1,0,0,1,0,0
4925,2.75,3.65,3.85,3.1,3.8,1,0,0,0,0,0,0
4926,2.75,3.65,3.85,3.1,3.8,0,1,0,0,0,0,0
4927,2.75,3.65,3.85,3.1,3.8,0,0,0,0,0,0,0
4928,2.75,3.65,3.85,3.1,3.8,1,2,0,1,1,1,0
4929,2.75,3.65,3.85,3.1,3.8,1,1,1,1,0,0,1
4930,2.75,3.65,3.85,3.1,3.8,0,2,0,1,1,0,0
4931,2.75,3.65,3.85,3.1,3.8,0,0,0,0,0,0,0
4932,2.75,3.65,3.85,3.1,3.8,2,2,0,1,2,0,1
4933,2.75,3.65,3.85,3.1,3.8,0,1,0,0,0,0,0
4934,2.75,3.65,3.85,3.1,3.8,0,0,0,0,0,0,0
4935,2.75,3.65,3.85,3.1,3.8,0,5,0,0,0,1,0
4936,2.75,3.65,3.85,3.1,3.8,0,0,0,0,1,0,0
4937,2.75,3.65,3.85,3.1,3.8,0,1,0,1,0,0,0
4938,2.75,3.65,3.85,3.1,3.8,3,5,2,1,0,0,1
4939,2.75,3.65,3.85,3.1,3.8,2,3,1,3,2,0,2
4940,2.75,3.65,3.85,3.1,3.8,1,2,0,0,0,0,1
4941,2.75,3.65,3.85,3.1,3.8,2,2,0,1,1,0,0
4942,2.75,3.65,3.85,3.1,3.8,0,1,0,0,0,0,1
4943,2.75,3.65,3.85,3.1,3.8,2,2,1,0,1,0,1
4944,2.75,3.65,3.85,3.1,3.8,1,0,1,0,0,0,1
4945,2.75,3.65,3.85,3.1,3.8,3,4,1,2,2,1,1
4946,2.7,2.1,3.85,3.65,4.7,3,0,3,0,1,0,1
4947,2.7,2.1,3.85,3.65,4.7,3,2,1,2,1,0,0
4948,2.7,2.1,3.85,3.65,4.7,1,0,0,0,0,0,0
4949,2.7,2.1,3.85,3.65,4.7,0,1,0,0,0,0,0
4950,2.7,2.1,3.85,3.65,4.7,0,0,0,0,0,0,0
4951,2.7,2.1,3.85,3.65,4.7,1,2,0,1,0,0,0
4952,2.7,2.1,3.85,3.65,4.7,5,3,2,1,0,1,1
4953,2.7,2.1,3.85,3.65,4.7,7,4,2,3,2,1,0
4954,2.7,2.1,3.85,3.65,4.7,1,1,1,1,0,0,2
4955,2.7,2.1,3.85,3.65,4.7,4,2,1,0,0,0,0
4956,2.7,2.1,3.85,3.65,4.7,1,0,0,0,0,0,1
4957,2.7,2.1,3.85,3.65,4.7,1,1,1,0,0,0,0
4958,2.7,2.1,3.85,3.65,4.7,1,1,0,0,0,0,1
4959,2.7,2.1,3.85,3.65,4.7,1,0,1,0,0,0,2
4960,2.7,2.1,3.85,3.65,4.7,0,1,0,1,1,1,0
4961,2.7,2.1,3.85,3.65,4.7,3,1,1,0,0,0,0
4962,2.7,2.1,3.85,3.65,4.7,4,1,1,0,1,0,2
4963,2.7,2.1,3.85,3.65,4.7,2,0,1,0,0,0,0
4964,2.7,2.1,3.85,3.65,4.7,0,0,0,0,0,0,1
4965,2.7,2.1,3.85,3.65,4.7,1,1,1,0,0,0,1
4966,2.7,2.1,3.85,3.65,4.7,5,8,2,2,2,2,9
4967,2.7,2.1,3.85,3.65,4.7,8,3,2,1,3,0,0
4968,2.7,2.1,3.85,3.65,4.7,1,4,0,2,0,0,0
4969,2.7,2.1,3.85,3.65,4.7,2,0,1,0,0,0,0
4970,2.7,2.1,3.85,3.65,4.7,1,1,1,1,0,0,1
4971,2.7,2.1,3.85,3.65,4.7,0,2,0,0,0,0,0
4972,2.7,2.1,3.85,3.65,4.7,0,0,0,0,0,0,0
4973,2.7,2.1,3.85,3.65,4.7,1,1,1,0,1,1,1
4974,2.7,2.1,3.85,3.65,4.7,3,9,0,3,3,0,2
4975,2.7,2.1,3.85,3.65,4.7,5,1,4,0,0,0,3
4976,2.7,2.1,3.85,3.65,4.7,1,2,0,2,0,0,0
4977,2.7,2.1,3.85,3.65,4.7,0,1,0,0,0,0,0
4978,2.7,2.1,3.85,3.65,4.7,0,3,0,1,0,0,0
4979,2.7,2.1,3.85,3.65,4.7,4,3,2,0,0,0,0
4980,2.7,2.1,3.85,3.65,4.7,2,5,1,2,1,0,2
4981,2.7,2.1,3.85,3.65,4.7,0,1,0,0,0,0,0
4982,3.25,3.13,4.25,5.0,3.63,0,2,0,0,0,0,1
4983,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,0
4984,3.25,3.13,4.25,5.0,3.63,0,3,0,2,1,0,0
4985,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,1
4986,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
4987,3.25,3.13,4.25,5.0,3.63,0,1,0,1,1,1,0
4988,3.25,3.13,4.25,5.0,3.63,2,1,2,1,0,0,0
4989,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
4990,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,1
4991,3.25,3.13,4.25,5.0,3.63,2,1,1,1,0,0,2
4992,3.25,3.13,4.25,5.0,3.63,2,2,1,1,0,0,0
4993,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
4994,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
4995,3.25,3.13,4.25,5.0,3.63,2,1,1,1,0,0,2
4996,3.25,3.13,4.25,5.0,3.63,2,0,1,0,0,0,0
4997,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,1
4998,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,1
4999,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,0
5000,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
5001,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,1
5002,3.25,3.13,4.25,5.0,3.63,4,3,3,0,0,0,0
5003,3.25,3.13,4.25,5.0,3.63,2,0,1,0,0,0,1
5004,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
5005,3.25,3.13,4.25,5.0,3.63,1,2,0,0,0,0,0
5006,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,0
5007,3.25,3.13,4.25,5.0,3.63,1,0,0,0,0,0,1
5008,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,0
5009,3.25,3.13,4.25,5.0,3.63,1,1,0,2,1,0,1
5010,3.25,3.13,4.25,5.0,3.63,4,0,2,0,2,0,1
5011,3.25,3.13,4.25,5.0,3.63,3,0,2,0,0,0,0
5012,3.25,3.13,4.25,5.0,3.63,3,0,0,1,1,0,1
5013,3.25,3.13,4.25,5.0,3.63,1,2,1,0,0,1,0
5014,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
5015,3.25,3.13,4.25,5.0,3.63,2,0,0,0,1,0,3
5016,3.25,3.13,4.25,5.0,3.63,1,0,0,0,0,0,0
5017,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
5018,3.25,3.13,4.25,5.0,3.63,1,0,0,1,0,1,0
5019,3.25,3.13,4.25,5.0,3.63,6,1,1,0,0,0,1
5020,3.25,3.13,4.25,5.0,3.63,2,0,1,0,0,0,1
5021,3.25,3.13,4.25,5.0,3.63,1,3,1,1,0,0,2
5022,3.25,3.13,4.25,5.0,3.63,0,0,0,0,0,0,0
5023,3.25,3.13,4.25,5.0,3.63,1,3,0,0,0,0,0
5024,3.25,3.13,4.25,5.0,3.63,1,0,1,0,0,0,1
5025,3.25,3.13,4.25,5.0,3.63,2,2,1,0,1,0,0
5026,2.7,3.05,1.65,1.55,3.65,3,0,3,0,0,1,1
5027,2.7,3.05,1.65,1.55,3.65,2,1,2,0,0,0,2
5028,2.7,3.05,1.65,1.55,3.65,0,0,0,0,0,0,0
5029,2.7,3.05,1.65,1.55,3.65,0,1,0,1,1,1,0
5030,2.7,3.05,1.65,1.55,3.65,1,1,0,0,0,0,0
5031,2.7,3.05,1.65,1.55,3.65,1,0,1,0,0,0,0
5032,2.7,3.05,1.65,1.55,3.65,2,0,1,0,0,0,0
5033,2.7,3.05,1.65,1.55,3.65,0,0,0,0,0,0,0
